user_id,course_id,rating,completed,time_spent,clicks,progress,enrolled_on,review
U96,C64,2,0,4,30,44,2024-12-04,Needs more real-world examples.
U96,C48,2,1,30,5,70,2024-08-10,Very interactive and engaging.
U96,C34,2,0,53,8,7,2025-08-14,Well-structured and practical.
U96,C10,1,0,25,24,3,2024-06-26,Very interactive and engaging.
U96,C1,3,0,45,4,84,2024-12-14,"Too basic, but good for beginners."
U96,C80,4,0,2,5,46,2025-07-20,Well-structured and practical.
U97,C32,4,0,48,17,89,2025-07-28,Loved the instructor's style.
U97,C10,4,1,47,11,56,2025-06-05,"Great course, learned a lot!"
U97,C2,3,0,10,2,82,2024-03-17,"Great course, learned a lot!"
U97,C73,5,0,33,6,1,2025-03-22,Very interactive and engaging.
U97,C54,4,1,36,23,33,2024-01-01,Loved the instructor's style.
U97,C20,2,1,60,6,34,2025-07-11,"Too basic, but good for beginners."
U97,C24,5,1,9,24,27,2023-11-11,Very interactive and engaging.
U98,C29,4,1,42,21,51,2023-11-13,Very interactive and engaging.
U98,C51,2,0,52,12,82,2023-11-16,Very interactive and engaging.
U98,C24,2,1,7,4,9,2025-02-03,Needs more real-world examples.
U98,C72,5,1,2,8,36,2024-11-01,Well-structured and practical.
U98,C10,5,0,5,7,76,2024-10-12,"Great course, learned a lot!"
U98,C60,3,0,36,7,81,2024-08-26,"Great course, learned a lot!"
U99,C35,1,1,49,10,50,2023-09-21,Challenging but rewarding.
U99,C11,3,1,47,12,16,2024-01-04,"Too basic, but good for beginners."
U99,C73,3,1,58,24,64,2025-06-21,"Too basic, but good for beginners."
U99,C78,5,0,2,19,48,2024-06-26,"Outdated content, needs refresh."
U99,C6,5,0,19,6,19,2025-06-29,"Outdated content, needs refresh."
U99,C77,1,0,46,8,27,2025-01-29,Well-structured and practical.
U99,C62,2,1,29,26,16,2024-09-20,Needs more real-world examples.
U99,C76,3,1,40,28,55,2024-07-28,"Great course, learned a lot!"
U99,C7,4,0,14,20,77,2025-04-14,"Too basic, but good for beginners."
U99,C41,2,1,7,26,1,2024-01-15,Well-structured and practical.
U99,C12,3,0,32,4,58,2024-07-15,Needs more real-world examples.
U99,C40,2,1,11,3,35,2024-04-29,Needs more real-world examples.
U100,C12,5,0,29,12,65,2023-09-26,Needs more real-world examples.
U100,C10,3,0,44,14,64,2023-11-30,"Outdated content, needs refresh."
U100,C23,3,0,40,21,7,2025-07-30,Challenging but rewarding.
U100,C59,5,0,10,28,13,2024-03-05,Loved the instructor's style.
U100,C34,4,0,37,13,9,2024-10-01,Challenging but rewarding.
U100,C61,4,1,43,3,44,2024-07-01,"Outdated content, needs refresh."
U100,C33,4,1,7,3,23,2024-04-17,"Too basic, but good for beginners."
U100,C57,4,1,13,13,42,2024-12-24,"Too basic, but good for beginners."
U100,C18,3,1,39,16,27,2025-05-15,"Outdated content, needs refresh."
U100,C16,1,1,30,2,69,2025-01-26,Well-structured and practical.
U100,C63,4,0,41,7,40,2025-08-18,"Great course, learned a lot!"
U100,C6,5,1,4,30,46,2024-04-16,Very interactive and engaging.
U100,C47,4,0,4,7,2,2024-03-23,Very interactive and engaging.
U100,C37,3,1,41,6,10,2025-07-17,Well-structured and practical.
U100,C52,1,1,26,3,38,2024-11-26,"Outdated content, needs refresh."
U100,C53,4,0,43,29,33,2024-01-17,Well-structured and practical.
U101,C12,3,1,31,16,68,2023-12-08,Well-structured and practical.
U101,C55,4,1,59,23,73,2025-05-22,Very interactive and engaging.
U101,C44,1,0,5,24,85,2023-09-09,Well-structured and practical.
U101,C39,3,1,1,5,58,2024-10-26,Well-structured and practical.
U101,C22,4,1,8,26,86,2024-09-21,Very interactive and engaging.
U101,C26,3,0,29,27,16,2024-07-20,"Outdated content, needs refresh."
U102,C5,3,0,13,22,73,2024-12-12,"Great course, learned a lot!"
U102,C28,3,1,2,10,39,2023-10-18,"Too basic, but good for beginners."
U102,C25,4,1,27,14,45,2023-10-06,Needs more real-world examples.
U102,C54,5,1,34,25,42,2023-10-27,"Too basic, but good for beginners."
U102,C70,2,1,28,12,22,2023-10-25,Well-structured and practical.
U102,C22,5,1,25,10,84,2025-05-05,Very interactive and engaging.
U102,C49,3,0,6,26,13,2024-05-20,"Too basic, but good for beginners."
U102,C79,1,1,7,16,95,2025-03-15,"Too basic, but good for beginners."
U103,C65,4,0,24,26,28,2024-12-26,Loved the instructor's style.
U103,C75,3,1,20,27,53,2023-10-06,Challenging but rewarding.
U103,C5,1,1,3,1,3,2025-06-12,Well-structured and practical.
U103,C38,3,1,22,6,73,2024-11-19,Very interactive and engaging.
U103,C54,2,1,13,20,82,2025-05-24,Very interactive and engaging.
U103,C28,1,1,9,21,49,2025-06-08,Well-structured and practical.
U103,C29,4,1,34,6,55,2025-06-03,Challenging but rewarding.
U103,C59,1,0,33,4,80,2025-06-30,Very interactive and engaging.
U103,C71,3,0,21,7,11,2024-04-19,"Too basic, but good for beginners."
U103,C49,1,1,1,21,98,2025-08-01,Well-structured and practical.
U103,C15,1,0,37,13,3,2024-05-13,Well-structured and practical.
U103,C26,4,1,12,8,83,2023-11-06,Challenging but rewarding.
U103,C61,3,0,35,27,31,2024-10-22,Very interactive and engaging.
U103,C16,3,0,18,3,18,2025-08-30,"Great course, learned a lot!"
U103,C45,5,0,8,15,76,2025-02-20,"Too basic, but good for beginners."
U103,C60,1,0,19,9,23,2024-02-09,"Too basic, but good for beginners."
U103,C53,1,1,55,12,26,2023-09-25,Very interactive and engaging.
U103,C73,1,1,51,1,52,2024-12-01,"Too basic, but good for beginners."
U103,C64,4,0,14,22,53,2024-10-18,Very interactive and engaging.
U104,C58,1,0,39,1,68,2025-09-04,"Great course, learned a lot!"
U104,C21,5,0,14,28,46,2024-08-11,"Too basic, but good for beginners."
U104,C24,2,0,21,5,28,2025-01-08,"Too basic, but good for beginners."
U104,C39,2,1,18,16,25,2023-12-21,"Too basic, but good for beginners."
U104,C2,3,1,30,24,63,2024-06-28,Very interactive and engaging.
U104,C23,5,1,60,7,32,2024-07-08,Well-structured and practical.
U104,C73,2,1,26,4,74,2024-10-16,Loved the instructor's style.
U104,C5,2,0,47,16,55,2023-11-23,"Outdated content, needs refresh."
U104,C16,4,1,53,11,79,2024-07-08,"Too basic, but good for beginners."
U104,C44,5,1,28,7,72,2025-02-23,Needs more real-world examples.
U104,C45,3,0,29,6,4,2024-09-29,Loved the instructor's style.
U104,C62,5,1,19,20,82,2023-09-15,Needs more real-world examples.
U104,C1,4,0,8,6,41,2023-10-26,Very interactive and engaging.
U104,C79,2,1,16,3,27,2023-10-01,Needs more real-world examples.
U104,C33,3,0,50,11,15,2024-07-03,"Great course, learned a lot!"
U105,C2,5,1,46,20,85,2024-12-03,"Too basic, but good for beginners."
U105,C43,5,1,44,25,55,2025-01-16,Needs more real-world examples.
U105,C28,3,0,13,2,63,2024-12-30,"Outdated content, needs refresh."
U105,C60,1,1,27,4,15,2025-02-26,"Outdated content, needs refresh."
U105,C73,2,1,38,13,30,2024-05-03,"Great course, learned a lot!"
U105,C42,3,0,42,26,73,2025-04-29,"Great course, learned a lot!"
U105,C30,4,1,9,27,51,2024-11-20,"Great course, learned a lot!"
U105,C72,5,0,22,21,2,2024-05-07,"Too basic, but good for beginners."
U105,C9,4,0,54,26,53,2023-11-28,Loved the instructor's style.
U105,C50,3,1,49,12,51,2025-06-27,"Too basic, but good for beginners."
U105,C37,5,1,32,20,6,2024-07-16,Very interactive and engaging.
U105,C78,3,1,32,28,82,2023-11-25,"Too basic, but good for beginners."
U105,C68,3,0,2,8,6,2024-11-18,"Great course, learned a lot!"
U105,C69,2,0,21,28,88,2023-12-20,Very interactive and engaging.
U105,C14,2,0,6,7,92,2025-04-01,Needs more real-world examples.
U106,C7,1,1,22,23,78,2024-06-02,Very interactive and engaging.
U106,C34,3,0,60,5,74,2023-10-09,"Outdated content, needs refresh."
U106,C6,1,0,21,28,18,2025-04-18,Very interactive and engaging.
U106,C15,4,0,34,17,30,2024-09-28,"Outdated content, needs refresh."
U106,C39,4,1,21,25,93,2023-09-22,"Outdated content, needs refresh."
U107,C12,2,0,43,7,59,2024-08-10,Very interactive and engaging.
U107,C34,2,1,7,11,26,2024-12-07,Needs more real-world examples.
U107,C38,3,1,42,5,64,2024-07-11,"Too basic, but good for beginners."
U107,C11,2,0,59,12,49,2025-01-04,"Outdated content, needs refresh."
U107,C46,5,0,50,13,24,2024-02-01,"Too basic, but good for beginners."
U107,C72,3,1,11,22,39,2025-05-16,"Too basic, but good for beginners."
U107,C32,2,1,57,4,95,2024-07-23,"Too basic, but good for beginners."
U107,C27,2,0,58,15,23,2024-08-16,Loved the instructor's style.
U107,C10,1,1,43,17,57,2023-12-23,Needs more real-world examples.
U107,C75,3,0,60,18,10,2024-04-10,Needs more real-world examples.
U107,C64,4,0,10,13,64,2025-05-25,Very interactive and engaging.
U107,C8,5,1,4,15,34,2024-10-24,Needs more real-world examples.
U108,C7,5,1,34,20,63,2024-06-17,Very interactive and engaging.
U108,C49,1,0,42,8,14,2024-08-16,Challenging but rewarding.
U108,C55,1,0,58,2,73,2024-05-17,Loved the instructor's style.
U108,C25,2,0,35,4,35,2025-06-10,Challenging but rewarding.
U108,C38,5,1,26,13,12,2024-10-12,Challenging but rewarding.
U108,C77,3,1,14,6,100,2024-11-01,Challenging but rewarding.
U108,C52,3,1,46,20,36,2024-12-29,"Great course, learned a lot!"
U108,C23,1,0,33,30,89,2024-11-21,"Outdated content, needs refresh."
U109,C31,2,1,57,3,21,2024-02-09,"Great course, learned a lot!"
U109,C22,5,1,31,19,0,2024-09-28,"Outdated content, needs refresh."
U109,C41,2,1,8,2,2,2023-12-11,Loved the instructor's style.
U109,C9,2,0,49,5,99,2024-05-03,"Too basic, but good for beginners."
U109,C79,1,1,52,24,42,2024-08-05,"Outdated content, needs refresh."
U109,C24,4,1,35,9,84,2025-05-06,"Outdated content, needs refresh."
U109,C43,3,1,30,1,45,2023-11-27,Loved the instructor's style.
U109,C59,3,1,8,9,87,2024-01-21,"Great course, learned a lot!"
U109,C19,2,1,55,8,84,2024-04-24,Well-structured and practical.
U109,C2,3,1,2,8,73,2024-05-19,Very interactive and engaging.
U109,C61,3,0,48,3,24,2024-02-17,Very interactive and engaging.
U109,C55,1,1,57,21,86,2023-11-07,"Outdated content, needs refresh."
U109,C74,5,0,17,30,86,2024-08-03,Needs more real-world examples.
U109,C3,3,1,38,14,35,2025-08-21,Loved the instructor's style.
U110,C6,1,1,60,22,18,2025-06-15,"Outdated content, needs refresh."
U110,C75,2,1,40,18,85,2025-03-16,Well-structured and practical.
U110,C67,3,1,19,3,37,2025-02-10,"Great course, learned a lot!"
U110,C44,4,0,14,10,75,2023-09-27,"Too basic, but good for beginners."
U110,C16,1,1,20,1,55,2024-02-13,Needs more real-world examples.
U110,C56,1,0,17,5,44,2025-04-03,Loved the instructor's style.
U110,C59,5,0,6,23,34,2024-11-14,Well-structured and practical.
U110,C73,2,1,38,30,10,2025-07-18,Loved the instructor's style.
U110,C45,2,0,31,30,45,2024-12-09,Challenging but rewarding.
U110,C37,4,1,26,29,12,2025-06-05,Loved the instructor's style.
U110,C15,3,1,12,19,55,2024-02-23,Needs more real-world examples.
U111,C26,3,1,35,6,48,2023-10-16,Very interactive and engaging.
U111,C33,1,0,34,15,88,2024-03-09,Needs more real-world examples.
U111,C18,5,1,30,12,54,2024-10-30,"Outdated content, needs refresh."
U111,C54,4,1,30,1,71,2023-11-12,"Great course, learned a lot!"
U111,C71,4,0,49,5,78,2024-03-05,Loved the instructor's style.
U111,C80,2,1,9,20,69,2025-08-27,Loved the instructor's style.
U111,C39,1,1,9,13,85,2025-05-02,"Great course, learned a lot!"
U111,C40,4,1,54,2,10,2025-08-07,"Great course, learned a lot!"
U111,C11,3,0,22,20,12,2023-10-09,Loved the instructor's style.
U112,C43,1,0,1,5,77,2024-06-23,"Too basic, but good for beginners."
U112,C8,5,0,16,7,13,2023-12-26,"Outdated content, needs refresh."
U112,C16,1,1,26,2,15,2024-11-28,Loved the instructor's style.
U112,C75,4,1,12,27,30,2024-06-12,Loved the instructor's style.
U112,C66,5,1,55,22,78,2025-02-25,"Too basic, but good for beginners."
U112,C7,4,0,41,1,23,2024-03-13,Well-structured and practical.
U112,C27,2,0,33,24,89,2023-12-22,Challenging but rewarding.
U112,C67,4,1,19,10,85,2025-01-31,"Too basic, but good for beginners."
U112,C19,5,1,24,22,35,2024-09-13,Very interactive and engaging.
U112,C64,4,0,30,14,54,2024-11-26,Well-structured and practical.
U112,C18,1,1,30,4,72,2023-09-20,Very interactive and engaging.
U112,C29,1,1,3,21,83,2023-11-07,"Outdated content, needs refresh."
U112,C20,1,1,9,15,92,2024-04-08,"Outdated content, needs refresh."
U112,C39,3,0,11,12,64,2024-11-25,Challenging but rewarding.
U112,C40,3,1,33,3,22,2025-03-02,Well-structured and practical.
U112,C1,3,1,30,23,100,2025-03-06,Well-structured and practical.
U112,C63,3,1,60,13,8,2023-11-25,"Outdated content, needs refresh."
U112,C76,4,1,39,22,23,2024-05-21,Loved the instructor's style.
U112,C45,2,1,38,19,44,2024-03-27,Very interactive and engaging.
U112,C13,1,0,2,28,93,2025-07-06,Well-structured and practical.
U113,C13,1,1,8,2,95,2024-06-16,"Too basic, but good for beginners."
U113,C14,4,1,39,21,3,2025-08-10,Well-structured and practical.
U113,C64,3,0,45,15,48,2025-01-15,Well-structured and practical.
U113,C61,5,0,13,9,62,2024-03-12,"Outdated content, needs refresh."
U113,C42,3,0,13,24,20,2025-05-15,Very interactive and engaging.
U113,C30,5,0,6,19,3,2025-07-04,"Too basic, but good for beginners."
U113,C31,2,0,52,5,0,2025-02-15,Needs more real-world examples.
U113,C79,4,0,22,6,87,2025-05-22,"Outdated content, needs refresh."
U113,C23,2,0,37,27,60,2024-07-01,Needs more real-world examples.
U113,C50,3,0,52,3,56,2024-09-10,Very interactive and engaging.
U113,C54,4,0,37,3,16,2023-10-13,Loved the instructor's style.
U113,C9,1,0,32,8,6,2024-09-24,Needs more real-world examples.
U114,C29,1,0,19,3,68,2024-08-21,Challenging but rewarding.
U114,C38,5,1,26,20,7,2024-09-12,"Too basic, but good for beginners."
U114,C33,5,1,60,30,33,2025-06-22,"Great course, learned a lot!"
U114,C50,1,1,27,9,25,2025-03-15,Needs more real-world examples.
U114,C46,1,0,14,18,93,2024-04-26,Needs more real-world examples.
U115,C31,1,1,39,24,78,2025-04-30,"Too basic, but good for beginners."
U115,C64,5,1,9,9,92,2025-06-17,"Great course, learned a lot!"
U115,C10,1,0,32,17,28,2025-07-12,Needs more real-world examples.
U115,C73,4,1,20,26,29,2025-04-20,"Great course, learned a lot!"
U115,C5,1,0,50,26,25,2024-08-14,Very interactive and engaging.
U115,C45,1,1,4,13,98,2024-09-13,Very interactive and engaging.
U116,C56,2,1,28,30,7,2024-08-26,Challenging but rewarding.
U116,C55,2,0,38,1,29,2024-06-15,Very interactive and engaging.
U116,C71,5,0,52,1,92,2023-11-13,Challenging but rewarding.
U116,C18,1,0,4,5,56,2025-07-09,Well-structured and practical.
U116,C15,3,0,21,12,77,2023-10-11,Challenging but rewarding.
U116,C57,3,0,39,13,61,2023-09-15,"Too basic, but good for beginners."
U116,C16,1,0,17,18,26,2024-08-08,"Outdated content, needs refresh."
U116,C48,3,0,29,23,38,2024-11-01,Needs more real-world examples.
U116,C46,5,1,56,21,31,2024-01-30,Loved the instructor's style.
U117,C70,1,1,47,27,100,2025-02-25,Well-structured and practical.
U117,C65,1,0,45,15,83,2024-07-24,"Outdated content, needs refresh."
U117,C14,1,0,32,27,4,2024-05-18,Loved the instructor's style.
U117,C7,3,1,20,27,10,2024-04-16,"Great course, learned a lot!"
U117,C45,3,1,32,1,48,2025-01-27,Very interactive and engaging.
U117,C53,4,0,15,7,48,2024-08-18,Well-structured and practical.
U117,C63,4,0,43,10,4,2025-02-20,Needs more real-world examples.
U117,C36,1,1,60,27,33,2024-10-29,Challenging but rewarding.
U117,C11,1,1,47,27,79,2025-09-03,Very interactive and engaging.
U117,C27,4,0,52,4,70,2024-03-05,Very interactive and engaging.
U117,C18,3,1,28,19,92,2024-03-14,Loved the instructor's style.
U117,C67,2,1,30,24,30,2025-05-28,Well-structured and practical.
U117,C30,1,1,52,22,35,2024-06-08,"Too basic, but good for beginners."
U117,C40,2,1,22,19,50,2025-07-22,"Great course, learned a lot!"
U117,C71,5,1,24,9,84,2025-04-07,Loved the instructor's style.
U118,C16,2,1,30,1,56,2023-10-16,"Great course, learned a lot!"
U118,C40,4,0,23,16,81,2024-05-19,Challenging but rewarding.
U118,C73,4,0,38,3,35,2025-01-14,Needs more real-world examples.
U118,C42,1,1,12,9,98,2024-09-05,Loved the instructor's style.
U118,C34,3,1,9,8,80,2023-10-27,Well-structured and practical.
U119,C80,1,0,4,23,33,2024-06-07,Loved the instructor's style.
U119,C7,1,1,35,23,5,2024-04-11,Challenging but rewarding.
U119,C30,3,0,5,17,56,2025-07-27,"Too basic, but good for beginners."
U119,C15,5,0,16,7,41,2024-08-30,Needs more real-world examples.
U119,C5,4,0,42,14,36,2025-04-23,Well-structured and practical.
U119,C24,1,1,39,26,46,2024-04-14,Needs more real-world examples.
U119,C65,4,1,31,10,79,2024-04-06,"Great course, learned a lot!"
U119,C57,2,1,3,10,19,2025-02-15,"Great course, learned a lot!"
U119,C41,1,0,52,11,65,2025-05-13,Needs more real-world examples.
U120,C49,5,0,55,29,67,2024-05-04,"Great course, learned a lot!"
U120,C75,5,1,43,17,66,2023-12-14,"Outdated content, needs refresh."
U120,C5,3,1,13,27,73,2025-04-19,Loved the instructor's style.
U120,C20,2,1,16,26,98,2024-10-12,Needs more real-world examples.
U120,C80,2,1,21,24,14,2024-10-05,Challenging but rewarding.
U120,C11,4,1,24,3,45,2025-03-11,"Too basic, but good for beginners."
U120,C10,3,1,39,8,57,2023-09-06,Very interactive and engaging.
U120,C29,2,0,60,18,31,2023-12-23,Very interactive and engaging.
U120,C65,5,0,39,9,36,2024-02-22,Needs more real-world examples.
U120,C71,3,0,6,14,53,2025-01-28,Well-structured and practical.
U120,C54,5,1,41,29,98,2025-01-18,Challenging but rewarding.
U121,C59,1,1,2,23,21,2025-02-10,"Too basic, but good for beginners."
U121,C2,2,1,58,14,45,2025-04-19,Well-structured and practical.
U121,C22,4,0,46,10,15,2024-10-21,Needs more real-world examples.
U121,C16,3,0,47,2,9,2025-01-13,Needs more real-world examples.
U121,C54,4,1,41,15,94,2024-05-26,Very interactive and engaging.
U121,C34,3,1,45,5,93,2024-04-04,Well-structured and practical.
U121,C71,5,0,10,29,0,2024-01-02,Needs more real-world examples.
U121,C61,4,1,21,15,22,2024-03-27,Loved the instructor's style.
U121,C13,1,0,20,16,43,2023-11-24,"Great course, learned a lot!"
U121,C17,5,1,19,11,49,2024-04-08,Needs more real-world examples.
U122,C19,3,0,8,10,35,2024-01-18,"Outdated content, needs refresh."
U122,C6,4,0,57,6,36,2025-06-16,Loved the instructor's style.
U122,C27,5,0,60,8,85,2024-10-15,Loved the instructor's style.
U122,C56,2,0,14,18,65,2024-10-09,Well-structured and practical.
U122,C67,1,0,58,18,68,2024-09-08,Challenging but rewarding.
U122,C36,1,1,54,27,3,2025-04-12,Needs more real-world examples.
U122,C74,2,1,37,14,93,2023-11-27,"Outdated content, needs refresh."
U122,C41,5,0,54,15,37,2025-06-11,"Too basic, but good for beginners."
U122,C13,1,1,57,14,63,2024-08-06,Loved the instructor's style.
U122,C45,1,0,18,24,85,2023-11-04,"Too basic, but good for beginners."
U123,C11,2,0,41,21,1,2024-04-04,Challenging but rewarding.
U123,C29,2,1,56,8,86,2024-05-31,Challenging but rewarding.
U123,C10,3,1,10,16,23,2024-04-02,"Outdated content, needs refresh."
U123,C42,3,0,13,21,11,2023-09-09,Challenging but rewarding.
U123,C21,1,1,5,16,71,2024-11-10,Challenging but rewarding.
U123,C65,2,0,27,23,33,2025-09-04,Very interactive and engaging.
U123,C43,5,0,41,12,61,2025-07-06,Well-structured and practical.
U123,C36,3,0,57,10,85,2025-04-05,"Outdated content, needs refresh."
U123,C59,4,1,39,12,69,2025-05-24,"Outdated content, needs refresh."
U123,C66,3,0,15,4,96,2025-02-23,Loved the instructor's style.
U123,C78,4,1,21,8,84,2025-06-21,Very interactive and engaging.
U123,C41,1,0,30,11,84,2024-06-14,"Too basic, but good for beginners."
U123,C5,3,1,46,5,99,2025-02-26,"Outdated content, needs refresh."
U123,C56,4,1,44,8,3,2023-10-02,Loved the instructor's style.
U123,C13,3,0,57,28,100,2025-01-28,Very interactive and engaging.
U123,C69,1,1,17,22,40,2024-07-17,Very interactive and engaging.
U124,C57,5,1,9,20,69,2025-02-21,"Great course, learned a lot!"
U124,C55,1,1,6,25,90,2023-10-27,Needs more real-world examples.
U124,C52,3,0,42,2,66,2025-05-19,Challenging but rewarding.
U124,C34,3,0,11,27,68,2024-10-09,Very interactive and engaging.
U124,C7,2,1,52,6,47,2025-06-24,Needs more real-world examples.
U124,C35,4,0,36,24,31,2023-12-30,"Great course, learned a lot!"
U124,C63,1,0,49,17,13,2023-11-17,Very interactive and engaging.
U124,C29,4,0,11,10,38,2025-09-01,"Great course, learned a lot!"
U124,C44,2,0,3,9,95,2025-09-05,"Too basic, but good for beginners."
U124,C6,4,1,9,27,94,2024-04-06,Loved the instructor's style.
U124,C40,1,0,5,17,92,2023-10-20,Very interactive and engaging.
U124,C58,1,0,48,27,69,2024-09-15,Well-structured and practical.
U124,C53,1,1,13,27,77,2023-10-31,Loved the instructor's style.
U124,C73,3,1,33,24,2,2024-02-16,Loved the instructor's style.
U124,C22,3,1,13,4,33,2025-08-02,"Outdated content, needs refresh."
U124,C27,4,1,28,3,28,2024-12-07,Very interactive and engaging.
U124,C15,5,1,31,10,89,2024-11-19,Challenging but rewarding.
U125,C3,2,0,7,18,21,2024-08-30,Challenging but rewarding.
U125,C64,4,0,6,5,51,2025-08-05,"Outdated content, needs refresh."
U125,C51,5,0,4,25,63,2024-11-16,Loved the instructor's style.
U125,C48,4,1,48,11,19,2025-06-27,"Great course, learned a lot!"
U125,C70,3,1,56,1,34,2023-10-30,Challenging but rewarding.
U125,C14,5,1,35,16,40,2023-12-30,Challenging but rewarding.
U125,C58,3,1,46,16,65,2025-02-07,"Too basic, but good for beginners."
U125,C29,1,1,45,3,48,2024-06-20,Well-structured and practical.
U125,C4,1,0,34,24,15,2023-11-19,Well-structured and practical.
U125,C78,2,1,56,4,4,2025-02-10,Very interactive and engaging.
U125,C30,4,0,41,26,67,2023-12-04,"Outdated content, needs refresh."
U125,C74,2,1,26,1,37,2024-12-19,"Too basic, but good for beginners."
U125,C77,4,1,47,30,86,2024-04-12,Loved the instructor's style.
U125,C62,5,1,40,29,47,2024-07-27,Well-structured and practical.
U125,C75,2,1,34,22,26,2025-05-26,Needs more real-world examples.
U125,C40,5,1,31,15,26,2024-02-06,Needs more real-world examples.
U125,C43,2,0,34,23,60,2024-09-06,"Great course, learned a lot!"
U126,C54,5,1,39,6,8,2023-12-05,Needs more real-world examples.
U126,C23,5,0,23,21,1,2024-06-05,Challenging but rewarding.
U126,C20,3,1,53,30,54,2024-03-13,Loved the instructor's style.
U126,C61,3,1,60,9,71,2024-04-28,Challenging but rewarding.
U126,C9,1,0,7,24,27,2025-05-29,Loved the instructor's style.
U126,C1,2,1,37,4,16,2024-10-17,Very interactive and engaging.
U126,C40,3,1,52,24,78,2025-08-24,"Outdated content, needs refresh."
U126,C25,2,0,1,26,29,2024-09-03,Challenging but rewarding.
U126,C26,1,0,10,6,60,2024-02-23,"Great course, learned a lot!"
U126,C13,3,0,58,2,17,2023-11-29,"Outdated content, needs refresh."
U126,C69,4,1,21,10,64,2024-09-05,"Too basic, but good for beginners."
U126,C59,2,1,25,25,49,2024-05-23,"Outdated content, needs refresh."
U126,C43,3,1,54,17,40,2023-09-21,"Too basic, but good for beginners."
U126,C71,5,0,11,21,35,2024-07-29,Well-structured and practical.
U126,C8,4,1,32,23,100,2024-05-20,Loved the instructor's style.
U127,C72,4,0,40,18,24,2025-06-11,Very interactive and engaging.
U127,C56,3,0,60,24,1,2024-05-11,Challenging but rewarding.
U127,C45,4,1,34,7,0,2024-05-04,Loved the instructor's style.
U127,C23,3,0,59,12,32,2024-12-06,"Great course, learned a lot!"
U127,C4,5,1,3,21,35,2024-06-10,"Outdated content, needs refresh."
U127,C47,4,0,45,23,32,2024-04-09,Loved the instructor's style.
U127,C60,1,0,56,23,60,2024-03-04,"Outdated content, needs refresh."
U127,C78,4,0,31,24,82,2025-05-11,"Too basic, but good for beginners."
U128,C48,4,0,4,15,81,2024-04-27,"Great course, learned a lot!"
U128,C4,3,0,55,18,35,2024-02-24,Challenging but rewarding.
U128,C20,5,0,22,27,86,2024-06-27,Needs more real-world examples.
U128,C23,2,1,34,1,85,2024-12-29,Very interactive and engaging.
U128,C17,4,0,5,7,97,2023-11-16,Well-structured and practical.
U128,C11,3,0,12,15,5,2024-07-11,Loved the instructor's style.
U129,C65,5,0,37,30,59,2023-09-14,"Too basic, but good for beginners."
U129,C53,1,0,12,24,11,2024-01-07,Well-structured and practical.
U129,C23,3,0,50,6,100,2024-11-05,"Great course, learned a lot!"
U129,C1,2,1,30,3,92,2025-08-08,Challenging but rewarding.
U129,C40,3,0,48,25,94,2025-02-12,Well-structured and practical.
U129,C36,3,0,25,23,36,2024-03-04,Well-structured and practical.
U129,C72,3,0,37,11,52,2025-08-03,Challenging but rewarding.
U129,C45,2,1,57,7,22,2025-01-18,Loved the instructor's style.
U129,C16,3,1,17,3,62,2024-04-10,Needs more real-world examples.
U129,C44,5,1,23,25,82,2025-05-15,"Outdated content, needs refresh."
U129,C60,2,0,54,19,49,2024-08-24,Well-structured and practical.
U130,C56,3,0,30,9,4,2024-08-12,"Too basic, but good for beginners."
U130,C45,5,0,31,5,59,2024-11-26,Needs more real-world examples.
U130,C37,3,1,43,19,4,2024-10-29,Needs more real-world examples.
U130,C27,1,1,56,29,1,2023-11-23,Well-structured and practical.
U130,C44,4,1,22,11,82,2025-03-31,"Too basic, but good for beginners."
U130,C65,2,1,20,6,59,2024-01-29,Well-structured and practical.
U130,C71,1,1,52,20,58,2025-04-21,Very interactive and engaging.
U130,C35,4,1,54,8,32,2024-06-30,Needs more real-world examples.
U130,C12,5,1,31,22,51,2024-12-31,Loved the instructor's style.
U130,C66,1,0,49,30,64,2025-08-17,"Too basic, but good for beginners."
U130,C77,4,1,50,9,73,2024-05-23,Very interactive and engaging.
U131,C21,5,0,37,25,17,2024-07-10,Well-structured and practical.
U131,C66,3,0,6,10,98,2023-12-12,Well-structured and practical.
U131,C22,3,1,26,6,58,2024-04-03,"Great course, learned a lot!"
U131,C39,2,0,57,6,38,2024-09-26,Loved the instructor's style.
U131,C77,1,0,16,28,26,2025-08-06,Very interactive and engaging.
U132,C32,3,0,31,18,87,2025-04-10,Very interactive and engaging.
U132,C20,2,1,43,13,59,2025-05-12,Challenging but rewarding.
U132,C72,1,1,9,11,97,2025-06-22,Well-structured and practical.
U132,C48,4,1,58,10,86,2025-08-31,Very interactive and engaging.
U132,C1,5,1,35,3,44,2023-11-16,"Outdated content, needs refresh."
U132,C62,5,0,15,29,77,2024-06-26,Well-structured and practical.
U132,C21,2,1,24,11,64,2024-07-13,"Great course, learned a lot!"
U133,C10,4,1,3,9,53,2024-10-06,Well-structured and practical.
U133,C30,2,1,44,17,13,2024-12-19,"Outdated content, needs refresh."
U133,C18,1,1,44,24,12,2023-11-22,Very interactive and engaging.
U133,C64,1,0,21,5,73,2024-08-27,Very interactive and engaging.
U133,C25,4,0,32,21,85,2025-09-03,Very interactive and engaging.
U133,C6,4,0,20,14,33,2024-03-23,"Too basic, but good for beginners."
